Date,KRW,DXY,OIL,KOSPI,US10Y,SP500,VIX,KOR_RATE,US_CPI
2015-02-02,1099.0,94.5,49.56999969482422,1952.6800537109375,1.6729999780654907,2020.8499755859375,19.43000030517578,1.0,235.342
2015-02-03,1098.0999755859375,93.5999984741211,53.04999923706055,1951.9599609375,1.7799999713897705,2050.030029296875,17.329999923706055,1.0,235.342
2015-02-04,1091.300048828125,93.98999786376953,48.45000076293945,1962.7900390625,1.7970000505447388,2041.510009765625,18.329999923706055,1.0,235.342
2015-02-05,1087.5999755859375,94.69999694824219,50.47999954223633,1952.8399658203125,1.815000057220459,2062.52001953125,16.850000381469727,1.0,235.342
2015-02-06,1084.800048828125,94.69999694824219,51.689998626708984,1955.52001953125,1.937999963760376,2055.469970703125,17.290000915527344,1.0,235.342
2015-02-09,1096.699951171875,94.44999694824219,52.86000061035156,1947.0,1.9479999542236328,2046.739990234375,18.549999237060547,1.0,235.342
2015-02-10,1094.0999755859375,94.76000213623047,50.02000045776367,1935.8599853515625,1.9910000562667847,2068.590087890625,17.229999542236328,1.0,235.342
2015-02-11,1097.5999755859375,94.98999786376953,48.84000015258789,1945.699951171875,1.9880000352859497,2068.530029296875,16.959999084472656,1.0,235.342
2015-02-12,1105.699951171875,94.08999633789062,51.209999084472656,1941.6300048828125,1.9859999418258667,2088.47998046875,15.34000015258789,1.0,235.342
2015-02-13,1101.199951171875,94.19999694824219,52.779998779296875,1957.5,2.0209999084472656,2096.989990234375,14.6899995803833,1.0,235.342
2015-02-16,1095.4000244140625,,,1958.22998046875,,,,1.0,235.342
2015-02-17,1100.199951171875,94.05999755859375,53.529998779296875,1961.449951171875,2.1449999809265137,2100.340087890625,15.800000190734863,1.0,235.342
2015-02-18,1107.300048828125,94.19999694824219,52.13999938964844,,2.065999984741211,2099.679931640625,15.449999809265137,1.0,235.342
2015-02-19,1107.5999755859375,94.4000015258789,51.15999984741211,,2.11299991607666,2097.449951171875,15.289999961853027,1.0,235.342
2015-02-20,1110.5999755859375,94.25,50.34000015258789,,2.132999897003174,2110.300048828125,14.300000190734863,1.0,235.342
2015-02-23,1109.0999755859375,94.56999969482422,49.45000076293945,1968.3900146484375,2.059000015258789,2109.659912109375,14.5600004196167,1.0,235.342
2015-02-24,1107.699951171875,94.48999786376953,49.279998779296875,1976.1199951171875,1.9880000352859497,2115.47998046875,13.6899995803833,1.0,235.342
2015-02-25,1111.300048828125,94.20999908447266,50.9900016784668,1990.469970703125,1.968999981880188,2113.860107421875,13.84000015258789,1.0,235.342
